1.000000,0.971682,0.943398,0.915181,0.887063,0.859078,0.831257,0.803631,0.776232,0.749088,0.722227,0.695677,0.669464,0.643612,0.618143,0.593079,0.568439,0.544240,0.520499,0.497229,0.474441,0.452147,0.430353,0.409065,0.388287,0.368020,0.348265,0.329017,0.310274,0.292027,0.274270,0.256990,0.240176,0.223814,0.207888,0.192379,0.177270,0.162540,0.148165,0.134124,0.120391,0.106940,0.093745,0.080777,0.068009,0.055410,0.042951,0.030601,0.018329,0.006104,-0.006104,-0.018329,-0.030601,-0.042951,-0.055410,-0.068009,-0.080777,-0.093745,-0.106940,-0.120391,-0.134124,-0.148165,-0.162540,-0.177270,-0.192379,-0.207888,-0.223814,-0.240176,-0.256990,-0.274270,-0.292027,-0.310274,-0.329017,-0.348265,-0.368020,-0.388287,-0.409065,-0.430353,-0.452147,-0.474441,-0.497229,-0.520499,-0.544240,-0.568439,-0.593079,-0.618143,-0.643612,-0.669464,-0.695677,-0.722227,-0.749088,-0.776232,-0.803631,-0.831257,-0.859078,-0.887063,-0.915181,-0.943398,-0.971682,-1.000000
1.000000,0.972911,0.945851,0.918846,0.891926,0.865117,0.838446,0.811939,0.785623,0.759522,0.733661,0.708061,0.682745,0.657733,0.633046,0.608700,0.584712,0.561098,0.537871,0.515043,0.492625,0.470624,0.449048,0.427902,0.407189,0.386912,0.367069,0.347659,0.328679,0.310123,0.291985,0.274254,0.256923,0.239977,0.223405,0.207192,0.191320,0.175773,0.160532,0.145577,0.130887,0.116440,0.102212,0.088181,0.074321,0.060607,0.047013,0.033513,0.020081,0.006689,-0.006689,-0.020081,-0.033513,-0.047013,-0.060607,-0.074321,-0.088181,-0.102212,-0.116440,-0.130887,-0.145577,-0.160532,-0.175773,-0.191320,-0.207192,-0.223405,-0.239977,-0.256923,-0.274254,-0.291985,-0.310123,-0.328679,-0.347659,-0.367069,-0.386912,-0.407189,-0.427902,-0.449048,-0.470624,-0.492625,-0.515043,-0.537871,-0.561098,-0.584712,-0.608700,-0.633046,-0.657733,-0.682745,-0.708061,-0.733661,-0.759522,-0.785623,-0.811939,-0.838446,-0.865117,-0.891926,-0.918846,-0.945851,-0.972911,-1.000000
1.000000,0.973947,0.947919,0.921937,0.896027,0.870210,0.844511,0.818950,0.793551,0.768333,0.743318,0.718524,0.693971,0.669675,0.645653,0.621922,0.598494,0.575382,0.552599,0.530154,0.508057,0.486315,0.464934,0.443918,0.423270,0.402993,0.383086,0.363548,0.344376,0.325565,0.307110,0.289004,0.271238,0.253802,0.236684,0.219873,0.203355,0.187114,0.171135,0.155401,0.139893,0.124594,0.109483,0.094539,0.079743,0.065072,0.050504,0.036016,0.021586,0.007192,-0.007192,-0.021586,-0.036016,-0.050504,-0.065072,-0.079743,-0.094539,-0.109483,-0.124594,-0.139893,-0.155401,-0.171135,-0.187114,-0.203355,-0.219873,-0.236684,-0.253802,-0.271238,-0.289004,-0.307110,-0.325565,-0.344376,-0.363548,-0.383086,-0.402993,-0.423270,-0.443918,-0.464934,-0.486315,-0.508057,-0.530154,-0.552599,-0.575382,-0.598494,-0.621922,-0.645653,-0.669675,-0.693971,-0.718524,-0.743318,-0.768333,-0.793551,-0.818950,-0.844511,-0.870210,-0.896027,-0.921937,-0.947919,-0.973947,-1.000000
1.000000,0.974824,0.949668,0.924553,0.899497,0.874521,0.849645,0.824886,0.800263,0.775795,0.751498,0.727390,0.703485,0.679798,0.656345,0.633137,0.610187,0.587506,0.565103,0.542989,0.521169,0.499651,0.478440,0.457540,0.436953,0.416682,0.396725,0.377082,0.357752,0.338729,0.320009,0.301587,0.283454,0.265603,0.248024,0.230706,0.213638,0.196807,0.180200,0.163802,0.147597,0.131570,0.115704,0.099981,0.084384,0.068894,0.053492,0.038159,0.022876,0.007622,-0.007622,-0.022876,-0.038159,-0.053492,-0.068894,-0.084384,-0.099981,-0.115704,-0.131570,-0.147597,-0.163802,-0.180200,-0.196807,-0.213638,-0.230706,-0.248024,-0.265603,-0.283454,-0.301587,-0.320009,-0.338729,-0.357752,-0.377082,-0.396725,-0.416682,-0.436953,-0.457540,-0.478440,-0.499651,-0.521169,-0.542989,-0.565103,-0.587506,-0.610187,-0.633137,-0.656345,-0.679798,-0.703485,-0.727390,-0.751498,-0.775795,-0.800263,-0.824886,-0.849645,-0.874521,-0.899497,-0.924553,-0.949668,-0.974824,-1.000000
1.000000,0.975568,0.951152,0.926771,0.902441,0.878178,0.853999,0.829921,0.805958,0.782127,0.758441,0.734914,0.711561,0.688393,0.665423,0.642662,0.620120,0.597806,0.575730,0.553898,0.532317,0.510992,0.489929,0.469130,0.448597,0.428333,0.408337,0.388608,0.369145,0.349944,0.331001,0.312311,0.293869,0.275666,0.257695,0.239947,0.222412,0.205079,0.187936,0.170972,0.154173,0.137526,0.121016,0.104628,0.088348,0.072159,0.056045,0.039990,0.023977,0.007989,-0.007989,-0.023977,-0.039990,-0.056045,-0.072159,-0.088348,-0.104628,-0.121016,-0.137526,-0.154173,-0.170972,-0.187936,-0.205079,-0.222412,-0.239947,-0.257695,-0.275666,-0.293869,-0.312311,-0.331001,-0.349944,-0.369145,-0.388608,-0.408337,-0.428333,-0.448597,-0.469130,-0.489929,-0.510992,-0.532317,-0.553898,-0.575730,-0.597806,-0.620120,-0.642662,-0.665423,-0.688393,-0.711561,-0.734914,-0.758441,-0.782127,-0.805958,-0.829921,-0.853999,-0.878178,-0.902441,-0.926771,-0.951152,-0.975568,-1.000000
1.000000,0.976199,0.952412,0.928655,0.904940,0.881284,0.857698,0.834198,0.810796,0.787506,0.764339,0.741308,0.718424,0.695697,0.673139,0.650759,0.628564,0.606564,0.584766,0.563176,0.541799,0.520640,0.499703,0.478991,0.458507,0.438250,0.418222,0.398421,0.378846,0.359495,0.340363,0.321447,0.302742,0.284241,0.265937,0.247823,0.229890,0.212130,0.194532,0.177086,0.159781,0.142605,0.125547,0.108592,0.091729,0.074944,0.058222,0.041551,0.024916,0.008303,-0.008303,-0.024916,-0.041551,-0.058222,-0.074944,-0.091729,-0.108592,-0.125547,-0.142605,-0.159781,-0.177086,-0.194532,-0.212130,-0.229890,-0.247823,-0.265937,-0.284241,-0.302742,-0.321447,-0.340363,-0.359495,-0.378846,-0.398421,-0.418222,-0.438250,-0.458507,-0.478991,-0.499703,-0.520640,-0.541799,-0.563176,-0.584766,-0.606564,-0.628564,-0.650759,-0.673139,-0.695697,-0.718424,-0.741308,-0.764339,-0.787506,-0.810796,-0.834198,-0.857698,-0.881284,-0.904940,-0.928655,-0.952412,-0.976199,-1.000000
1.000000,0.976736,0.953483,0.930256,0.907065,0.883923,0.860842,0.837834,0.814909,0.792078,0.769353,0.746743,0.724259,0.701908,0.679701,0.657644,0.635746,0.614014,0.592452,0.571068,0.549865,0.528848,0.508020,0.487384,0.466940,0.446691,0.426636,0.406775,0.387106,0.367627,0.348335,0.329227,0.310299,0.291544,0.272957,0.254532,0.236261,0.218137,0.200152,0.182296,0.164560,0.146934,0.129407,0.111970,0.094610,0.077317,0.060078,0.042882,0.025717,0.008570,-0.008570,-0.025717,-0.042882,-0.060078,-0.077317,-0.094610,-0.111970,-0.129407,-0.146934,-0.164560,-0.182296,-0.200152,-0.218137,-0.236261,-0.254532,-0.272957,-0.291544,-0.310299,-0.329227,-0.348335,-0.367627,-0.387106,-0.406775,-0.426636,-0.446691,-0.466940,-0.487384,-0.508020,-0.528848,-0.549865,-0.571068,-0.592452,-0.614014,-0.635746,-0.657644,-0.679701,-0.701908,-0.724259,-0.746743,-0.769353,-0.792078,-0.814909,-0.837834,-0.860842,-0.883923,-0.907065,-0.930256,-0.953483,-0.976736,-1.000000
1.000000,0.977192,0.954394,0.931618,0.908872,0.886168,0.863516,0.840926,0.818406,0.795968,0.773618,0.751367,0.729222,0.707192,0.685283,0.663502,0.641857,0.620351,0.598992,0.577784,0.556730,0.535834,0.515098,0.494526,0.474118,0.453875,0.433798,0.413886,0.394137,0.374550,0.355123,0.335851,0.316733,0.297762,0.278935,0.260245,0.241687,0.223254,0.204938,0.186733,0.168630,0.150620,0.132696,0.114847,0.097065,0.079339,0.061659,0.044016,0.026399,0.008798,-0.008798,-0.026399,-0.044016,-0.061659,-0.079339,-0.097065,-0.114847,-0.132696,-0.150620,-0.168630,-0.186733,-0.204938,-0.223254,-0.241687,-0.260245,-0.278935,-0.297762,-0.316733,-0.335851,-0.355123,-0.374550,-0.394137,-0.413886,-0.433798,-0.453875,-0.474118,-0.494526,-0.515098,-0.535834,-0.556730,-0.577784,-0.598992,-0.620351,-0.641857,-0.663502,-0.685283,-0.707192,-0.729222,-0.751367,-0.773618,-0.795968,-0.818406,-0.840926,-0.863516,-0.886168,-0.908872,-0.931618,-0.954394,-0.977192,-1.000000
1.000000,0.977580,0.955169,0.932776,0.910409,0.888078,0.865791,0.843556,0.821382,0.799276,0.777247,0.755301,0.733445,0.711687,0.690032,0.668486,0.647055,0.625744,0.604557,0.583498,0.562571,0.541778,0.521122,0.500605,0.480227,0.459990,0.439894,0.419938,0.400122,0.380443,0.360900,0.341490,0.322210,0.303056,0.284024,0.265109,0.246306,0.227610,0.209013,0.190511,0.172095,0.153760,0.135496,0.117297,0.099155,0.081060,0.063005,0.044982,0.026980,0.008992,-0.008992,-0.026980,-0.044982,-0.063005,-0.081060,-0.099155,-0.117297,-0.135496,-0.153760,-0.172095,-0.190511,-0.209013,-0.227610,-0.246306,-0.265109,-0.284024,-0.303056,-0.322210,-0.341490,-0.360900,-0.380443,-0.400122,-0.419938,-0.439894,-0.459990,-0.480227,-0.500605,-0.521122,-0.541778,-0.562571,-0.583498,-0.604557,-0.625744,-0.647055,-0.668486,-0.690032,-0.711687,-0.733445,-0.755301,-0.777247,-0.799276,-0.821382,-0.843556,-0.865791,-0.888078,-0.910409,-0.932776,-0.955169,-0.977580,-1.000000
1.000000,0.977910,0.955828,0.933762,0.911717,0.889703,0.867727,0.845795,0.823914,0.802092,0.780334,0.758648,0.737038,0.715512,0.694073,0.672728,0.651480,0.630334,0.609293,0.588362,0.567542,0.546837,0.526249,0.505778,0.485426,0.465195,0.445083,0.425090,0.405216,0.385460,0.365818,0.346290,0.326873,0.307563,0.288357,0.269250,0.250239,0.231318,0.212483,0.193727,0.175046,0.156432,0.137880,0.119383,0.100934,0.082526,0.064152,0.045804,0.027475,0.009157,-0.009157,-0.027475,-0.045804,-0.064152,-0.082526,-0.100934,-0.119383,-0.137880,-0.156432,-0.175046,-0.193727,-0.212483,-0.231318,-0.250239,-0.269250,-0.288357,-0.307563,-0.326873,-0.346290,-0.365818,-0.385460,-0.405216,-0.425090,-0.445083,-0.465195,-0.485426,-0.505778,-0.526249,-0.546837,-0.567542,-0.588362,-0.609293,-0.630334,-0.651480,-0.672728,-0.694073,-0.715512,-0.737038,-0.758648,-0.780334,-0.802092,-0.823914,-0.845795,-0.867727,-0.889703,-0.911717,-0.933762,-0.955828,-0.977910,-1.000000
1.000000,0.978191,0.956389,0.934600,0.912830,0.891086,0.869374,0.847699,0.826069,0.804488,0.782962,0.761496,0.740096,0.718767,0.697512,0.676337,0.655245,0.634239,0.613324,0.592501,0.571773,0.551143,0.530612,0.510181,0.489852,0.469624,0.449499,0.429475,0.409552,0.389729,0.370005,0.350376,0.330842,0.311399,0.292044,0.272775,0.253586,0.234475,0.215436,0.196465,0.177557,0.158707,0.139910,0.121159,0.102449,0.083774,0.065127,0.046503,0.027896,0.009297,-0.009297,-0.027896,-0.046503,-0.065127,-0.083774,-0.102449,-0.121159,-0.139910,-0.158707,-0.177557,-0.196465,-0.215436,-0.234475,-0.253586,-0.272775,-0.292044,-0.311399,-0.330842,-0.350376,-0.370005,-0.389729,-0.409552,-0.429475,-0.449499,-0.469624,-0.489852,-0.510181,-0.530612,-0.551143,-0.571773,-0.592501,-0.613324,-0.634239,-0.655245,-0.676337,-0.697512,-0.718767,-0.740096,-0.761496,-0.782962,-0.804488,-0.826069,-0.847699,-0.869374,-0.891086,-0.912830,-0.934600,-0.956389,-0.978191,-1.000000
1.000000,0.978431,0.956867,0.935314,0.913778,0.892263,0.870775,0.849320,0.827902,0.806527,0.785198,0.763920,0.742699,0.721537,0.700439,0.679409,0.658449,0.637563,0.616754,0.596023,0.575374,0.554808,0.534325,0.513929,0.493618,0.473395,0.453258,0.433207,0.413243,0.393364,0.373568,0.353854,0.334220,0.314664,0.295184,0.275775,0.256436,0.237162,0.217950,0.198796,0.179695,0.160644,0.141637,0.122670,0.103738,0.084836,0.065958,0.047099,0.028254,0.009417,-0.009417,-0.028254,-0.047099,-0.065958,-0.084836,-0.103738,-0.122670,-0.141637,-0.160644,-0.179695,-0.198796,-0.217950,-0.237162,-0.256436,-0.275775,-0.295184,-0.314664,-0.334220,-0.353854,-0.373568,-0.393364,-0.413243,-0.433207,-0.453258,-0.473395,-0.493618,-0.513929,-0.534325,-0.554808,-0.575374,-0.596023,-0.616754,-0.637563,-0.658449,-0.679409,-0.700439,-0.721537,-0.742699,-0.763920,-0.785198,-0.806527,-0.827902,-0.849320,-0.870775,-0.892263,-0.913778,-0.935314,-0.956867,-0.978431,-1.000000
1.000000,0.978634,0.957273,0.935921,0.914584,0.893265,0.871968,0.850700,0.829463,0.808262,0.787101,0.765984,0.744914,0.723895,0.702931,0.682024,0.661177,0.640392,0.619673,0.599022,0.578439,0.557926,0.537486,0.517118,0.496824,0.476604,0.456457,0.436384,0.416384,0.396457,0.376600,0.356814,0.337096,0.317444,0.297855,0.278329,0.258861,0.239449,0.220089,0.200779,0.181515,0.162292,0.143108,0.123957,0.104836,0.085740,0.066665,0.047606,0.028559,0.009519,-0.009519,-0.028559,-0.047606,-0.066665,-0.085740,-0.104836,-0.123957,-0.143108,-0.162292,-0.181515,-0.200779,-0.220089,-0.239449,-0.258861,-0.278329,-0.297855,-0.317444,-0.337096,-0.356814,-0.376600,-0.396457,-0.416384,-0.436384,-0.456457,-0.476604,-0.496824,-0.517118,-0.537486,-0.557926,-0.578439,-0.599022,-0.619673,-0.640392,-0.661177,-0.682024,-0.702931,-0.723895,-0.744914,-0.765984,-0.787101,-0.808262,-0.829463,-0.850700,-0.871968,-0.893265,-0.914584,-0.935921,-0.957273,-0.978634,-1.000000
1.000000,0.978807,0.957619,0.936438,0.915270,0.894117,0.872984,0.851874,0.830791,0.809739,0.788720,0.767740,0.746799,0.725902,0.705051,0.684249,0.663498,0.642800,0.622158,0.601573,0.581047,0.560581,0.540176,0.519833,0.499553,0.479335,0.459180,0.439088,0.419058,0.399090,0.379182,0.359333,0.339543,0.319809,0.300130,0.280502,0.260925,0.241395,0.221911,0.202468,0.183064,0.163695,0.144359,0.125052,0.105770,0.086509,0.067267,0.048038,0.028819,0.009606,-0.009606,-0.028819,-0.048038,-0.067267,-0.086509,-0.105770,-0.125052,-0.144359,-0.163695,-0.183064,-0.202468,-0.221911,-0.241395,-0.260925,-0.280502,-0.300130,-0.319809,-0.339543,-0.359333,-0.379182,-0.399090,-0.419058,-0.439088,-0.459180,-0.479335,-0.499553,-0.519833,-0.540176,-0.560581,-0.581047,-0.601573,-0.622158,-0.642800,-0.663498,-0.684249,-0.705051,-0.725902,-0.746799,-0.767740,-0.788720,-0.809739,-0.830791,-0.851874,-0.872984,-0.894117,-0.915270,-0.936438,-0.957619,-0.978807,-1.000000
1.000000,0.978955,0.957913,0.936878,0.915854,0.894842,0.873848,0.852873,0.831921,0.810996,0.790099,0.769234,0.748403,0.727610,0.706855,0.686143,0.665473,0.644850,0.624273,0.603745,0.583267,0.562841,0.542466,0.522144,0.501875,0.481659,0.461498,0.441389,0.421334,0.401330,0.381379,0.361478,0.341626,0.321822,0.302065,0.282352,0.262682,0.243052,0.223461,0.203905,0.184382,0.164890,0.145425,0.125984,0.106565,0.087164,0.067779,0.048405,0.029040,0.009679,-0.009679,-0.029040,-0.048405,-0.067779,-0.087164,-0.106565,-0.125984,-0.145425,-0.164890,-0.184382,-0.203905,-0.223461,-0.243052,-0.262682,-0.282352,-0.302065,-0.321822,-0.341626,-0.361478,-0.381379,-0.401330,-0.421334,-0.441389,-0.461498,-0.481659,-0.501875,-0.522144,-0.542466,-0.562841,-0.583267,-0.603745,-0.624273,-0.644850,-0.665473,-0.686143,-0.706855,-0.727610,-0.748403,-0.769234,-0.790099,-0.810996,-0.831921,-0.852873,-0.873848,-0.894842,-0.915854,-0.936878,-0.957913,-0.978955,-1.000000
